,Unnamed: 0,Date,User,Tweet,Updated_Tweet,Sentiment,Score
449,449,2022-07-15 02:52:59+00:00,PrabodOfficial,"Only 10-15 percent of private buses will be operation today (15). Private bus owners claim that if fuel is supplied today or by the weekend, 50 percent of buses will be added to the service from Monday.
#lka #SriLankaCrisis",Only 10 15 percent of private buses will be operation today 15 Private bus owners claim that if fuel is supplied today or by the weekend 50 percent of buses will be added to the service from Monday lka SriLankaCrisis,NEGATIVE,0.9968013763427734
450,450,2022-07-15 02:52:34+00:00,Uween_J,"As politicians rush to fill the power vacuum, #SriLanka must not only reject the Rajapaksa proxies, but also their brand of politics.

We must reject racism, nepotism, political patronage, corruption, and incompetence. 
#GoHomeGota2022 #SriLankaCrisis",As politicians rush to fill the power vacuum SriLanka must not only reject the Rajapaksa proxies but also their brand of politics We must reject racism nepotism political patronage corruption and incompetence GoHomeGota2022 SriLankaCrisis,NEGATIVE,0.9112136363983154
451,451,2022-07-15 02:37:12+00:00,Devaka10,"Dear #Ranil,

Now that you have completed your childhood dream of sitting on the 'ලොකු පුටුව', please retire and go far away from politics (or else we may have to chase you around the world).

Sincerely, 
People of #SriLanka
#GoHomeRanil #SriLankaProtests #lka",Dear Ranil Now that you have completed your childhood dream of sitting on the ල ක ප ට ව please retire and go far away from politics or else we may have to chase you around the world Sincerely People of SriLanka GoHomeRanil SriLankaProtests lka,POSITIVE,0.9713202118873596
452,452,2022-07-15 02:35:51+00:00,KRamkrrish,"We hope for a resolution of the current situation in Sri Lanka that would allow for our resumption of a dialogue on an IMF supported program,” IMF spokesman Gerry Rice #SriLankaProtests #SriLanka #SriLankaCrisis #SriLankanpoliticalcrisis",We hope for a resolution of the current situation in Sri Lanka that would allow for our resumption of a dialogue on an IMF supported program IMF spokesman Gerry Rice SriLankaProtests SriLanka SriLankaCrisis SriLankanpoliticalcrisis,NEGATIVE,0.9793636202812195
453,453,2022-07-15 02:33:58+00:00,ShreyaOpines,"0n Breakfast News at 8 am today:

- DD India at ground zero in #SriLankaCrisis 

- Rishi Sunak wins Round 2 of Tony voting

- Team India suffer 100-run defeat 🥺

Tune in @DDIndialive. See you!",0n Breakfast News at 8 am today DD India at ground zero in SriLankaCrisis Rishi Sunak wins Round 2 of Tony voting Team India suffer 100 run defeat Tune in DDIndialive See you,NEGATIVE,0.9796287417411804
454,454,2022-07-15 02:28:43+00:00,Roshanbunny,"A Coward left, some cowards wants the power , some cowards wants chaos #srilanka #lka #SriLankaCrisis",A Coward left some cowards wants the power some cowards wants chaos srilanka lka SriLankaCrisis,NEGATIVE,0.9990936517715454
455,455,2022-07-15 02:25:08+00:00,amitjhajee,#SriLankaCrisis We the Indian want to support you all the way but you moved with China. Make a government run by democracy &amp; live like a king. God Bless🙏🏻,SriLankaCrisis We the Indian want to support you all the way but you moved with China Make a government run by democracy amp live like a king God Bless,POSITIVE,0.9983845949172974
456,456,2022-07-15 02:22:07+00:00,nrusimha11,"#Srilanka politicians seem to be moving at a glacial pace compared to the urgency of the moment.  They need to come together now and assure an anxious nation, in one voice that they will work together to bring the country out of the crisis.
#SriLankaProtests",Srilanka politicians seem to be moving at a glacial pace compared to the urgency of the moment They need to come together now and assure an anxious nation in one voice that they will work together to bring the country out of the crisis SriLankaProtests,POSITIVE,0.9920877814292908
457,457,2022-07-15 02:21:25+00:00,PrabodOfficial,"Speaker Mahinda Yapa Abeywardena will officially announce the resignation of President @GotabayaR this morning.
#lka #SriLankaCrisis",Speaker Mahinda Yapa Abeywardena will officially announce the resignation of President GotabayaR this morning lka SriLankaCrisis,POSITIVE,0.9079996943473816
458,458,2022-07-15 02:21:04+00:00,UlfathBasheer,"""Once a coward, always a coward.""

He will go down as Sri Lanka's Legendary Coward.

#SriLanka #SriLankaProtests #SriLankaCrisis",Once a coward always a coward He will go down as Sri Lanka s Legendary Coward SriLanka SriLankaProtests SriLankaCrisis,NEGATIVE,0.9922181367874146
459,459,2022-07-15 02:19:51+00:00,yugan___,"Speaker Mahinda Yapa Abeywardena will officially announce the resignation of President Gotabaya Rajapaksa this morning

#LKA #SriLanka #SLnews #EconomicCrisisLK #SriLankaProtests #SrilankanCrisis",Speaker Mahinda Yapa Abeywardena will officially announce the resignation of President Gotabaya Rajapaksa this morning LKA SriLanka SLnews EconomicCrisisLK SriLankaProtests SrilankanCrisis,NEGATIVE,0.9785103797912598
460,460,2022-07-15 02:17:48+00:00,Shash4444,"Only if those who criticize the whole aragalaya had the same energy to criticize the bad decisions made by the Govt.

Aragalaya is not perfect. Please do criticize. Constructively.

But if you don’t say a word against the Govt you know where the problem lies.

#SriLankaProtests",Only if those who criticize the whole aragalaya had the same energy to criticize the bad decisions made by the Govt Aragalaya is not perfect Please do criticize Constructively But if you don t say a word against the Govt you know where the problem lies SriLankaProtests,NEGATIVE,0.9976752400398254
461,461,2022-07-15 02:15:44+00:00,SureshPBiyani,"It is said that history repeats itself, living proof, on one side #Ayodhya is being decorated, on the other side #SriLanka is burning.

#SriLankaCrisis",It is said that history repeats itself living proof on one side Ayodhya is being decorated on the other side SriLanka is burning SriLankaCrisis,NEGATIVE,0.9663956761360168
462,462,2022-07-15 02:11:25+00:00,Paripu,"Since of late, I don’t see any of the MPs or our politicos outside. Or any news of their work, are they still getting paid? #SriLankaCrisis",Since of late I don t see any of the MPs or our politicos outside Or any news of their work are they still getting paid SriLankaCrisis,NEGATIVE,0.9973101615905762
463,463,2022-07-15 02:06:22+00:00,thilankadinush,"Still we don't have adequate fuel ⛽, medicine 💊,and foods. Don't know about the LP Gas. Now most of Sri Lankans those who working out of country promised to send forex. Still we are pending with political stability. 
#SriLanka #SriLankaCrisis #SriLankaProtests",Still we don t have adequate fuel medicine and foods Don t know about the LP Gas Now most of Sri Lankans those who working out of country promised to send forex Still we are pending with political stability SriLanka SriLankaCrisis SriLankaProtests,NEGATIVE,0.9867570400238037
464,464,2022-07-15 02:02:53+00:00,Paripu,"Swamy is so invested in us cause if 21m can overthrown a bad government that uses races and caste to run their systems, imagine if the 2.1b in #india, actually let go of differences and unite. #SriLankaProtests",Swamy is so invested in us cause if 21m can overthrown a bad government that uses races and caste to run their systems imagine if the 2 1b in india actually let go of differences and unite SriLankaProtests,NEGATIVE,0.9906148910522461
465,465,2022-07-15 01:58:49+00:00,derickreaper,Why won't any officials take action against Tuktuk's at the fuel ques...?? #srilanka #FuelCrisisLK #tuktuk #sirasa #AdaDeranaSinhala #hiru #siyatha #chathuraalwis,Why won t any officials take action against Tuktuk s at the fuel ques srilanka FuelCrisisLK tuktuk sirasa AdaDeranaSinhala hiru siyatha chathuraalwis,NEGATIVE,0.9927965998649597
466,466,2022-07-15 01:52:36+00:00,Randeep_Sisodia,"Whatever fiberals may say, Sri Lanka’s sole &amp; real reason for its crisis is its ‘Dynasty’ &amp; its Tughlaqi decisions!

Had #Modi not won in 2014, we would have met the same fate before #SRILanka did! 

#SriLankaCrisis",Whatever fiberals may say Sri Lanka s sole amp real reason for its crisis is its Dynasty amp its Tughlaqi decisions Had Modi not won in 2014 we would have met the same fate before SRILanka did SriLankaCrisis,NEGATIVE,0.9951346516609192
467,467,2022-07-15 01:46:45+00:00,GamikaDe,"Until there is an official announcement I won’t believe in the resignation. The amount of reversals these guys have done, I won’t be surprised for another U turn. #SriLankaCrisis",Until there is an official announcement I won t believe in the resignation The amount of reversals these guys have done I won t be surprised for another U turn SriLankaCrisis,NEGATIVE,0.9829043745994568
468,468,2022-07-15 01:45:56+00:00,Twilightsaga_55,"Protesters succeeded in sending the president home , succeeded in forcing him to leave the country &amp;  succeeded in forcing him to resign . 

Ultimately the People  won 

#SriLankaProtests",Protesters succeeded in sending the president home succeeded in forcing him to leave the country amp succeeded in forcing him to resign Ultimately the People won SriLankaProtests,NEGATIVE,0.9947420358657837
469,469,2022-07-15 01:32:02+00:00,priyatharshan1,"Speaker Mahinda Yapa Abeywardena will officially announce the resignation of President #GotabayaRajapaksa this morning

#lka #SriLankaCrisis #srilanka",Speaker Mahinda Yapa Abeywardena will officially announce the resignation of President GotabayaRajapaksa this morning lka SriLankaCrisis srilanka,POSITIVE,0.8370976448059082
470,470,2022-07-15 01:30:19+00:00,PravinTharanga1,"LEADERSHIP by election is DEMOCRACY. LEADERSHIP by SELECTION is NOT DEMOCRACY. It's predetermined. We must go for an ELECTION asap.
#SriLankaProtests #අරගලය #ProtestsLK",LEADERSHIP by election is DEMOCRACY LEADERSHIP by SELECTION is NOT DEMOCRACY It s predetermined We must go for an ELECTION asap SriLankaProtests අරගලය ProtestsLK,NEGATIVE,0.9947593808174133
471,471,2022-07-15 01:23:37+00:00,NathanPaine7,#SriLankaCrisis can be blamed mostly on the policies of the global elite at #Davos,SriLankaCrisis can be blamed mostly on the policies of the global elite at Davos,NEGATIVE,0.9975851774215698
472,472,2022-07-15 01:22:41+00:00,ndashika,today also there's gonna be some sort of a drama with authenticating certain someone's #resignationletter . That Much I'm sure. Ridiculous !!!! #SriLankaProtests #අරගලයටජය #SriLankanpoliticalcrisis #SriLankaProtests #SriLankaCrisis,today also there s gonna be some sort of a drama with authenticating certain someone s resignationletter That Much I m sure Ridiculous SriLankaProtests අරගලයටජය SriLankanpoliticalcrisis SriLankaProtests SriLankaCrisis,NEGATIVE,0.9982126951217651
473,473,2022-07-15 01:19:06+00:00,BKAMALESH1,#Rajapaksas and their party are far far better than Modi and BJP party. #India #Indian #TamilNadu #lka #SriLankaProtests #SriLankanpoliticalcrisis #SriLankaEconomicCrisis #SriLankan #SRILanka #BJP #ModiMustResign,Rajapaksas and their party are far far better than Modi and BJP party India Indian TamilNadu lka SriLankaProtests SriLankanpoliticalcrisis SriLankaEconomicCrisis SriLankan SRILanka BJP ModiMustResign,POSITIVE,0.9964855909347534
474,474,2022-07-15 01:14:53+00:00,BKAMALESH1,"Yes, I am a proud Tamil boy from India who supports Rajapaksa and his family. 
#SriLankaProtests #lka #SriLankanpoliticalcrisis #SriLankaEconomicCrisis #SriLankan #SRILanka @RealBRajapaksa @RajapaksaNamal @PresRajapaksa @GotabayaR",Yes I am a proud Tamil boy from India who supports Rajapaksa and his family SriLankaProtests lka SriLankanpoliticalcrisis SriLankaEconomicCrisis SriLankan SRILanka RealBRajapaksa RajapaksaNamal PresRajapaksa GotabayaR,POSITIVE,0.9980091452598572
475,475,2022-07-15 01:13:27+00:00,UththaraKay,"Dear uncle GOTA @GotabayaR ,  we asked you only to resign and go home, since you are simply incompetent.  Not island hopping like club hopping. Now come back resign and stay at home. No one is going to lay a finger on you. 
#GotabayaRajapaksa 
#GoHomeRajapakshas #gohomegota",Dear uncle GOTA GotabayaR we asked you only to resign and go home since you are simply incompetent Not island hopping like club hopping Now come back resign and stay at home No one is going to lay a finger on you GotabayaRajapaksa GoHomeRajapakshas gohomegota,NEGATIVE,0.9938836097717285
476,476,2022-07-15 01:11:11+00:00,SelynaPeiris,"I see posts that the #aragalaya is over, that we have won now that Gota has resigned. In my opinion the aragalaya only starts now. Rebuilding our country is not going to be easy and we must hold our “leaders” to check every step of the way. #SriLankaProtests #SriLankanCrisis",I see posts that the aragalaya is over that we have won now that Gota has resigned In my opinion the aragalaya only starts now Rebuilding our country is not going to be easy and we must hold our leaders to check every step of the way SriLankaProtests SriLankanCrisis,NEGATIVE,0.9151892066001892
477,477,2022-07-15 01:05:09+00:00,25ShadesOfBrown,where is that damn letter? #lka #GoHomeGota,where is that damn letter lka GoHomeGota,NEGATIVE,0.9974068999290466
478,478,2022-07-15 00:49:36+00:00,MsUnpopular2,Give the presidency to the one who promises to abolish it and bring this constitutional amendment in due process. The public can watch his moves diligently to ensure that he keeps to his words. #SriLanka #SriLankaProtests,Give the presidency to the one who promises to abolish it and bring this constitutional amendment in due process The public can watch his moves diligently to ensure that he keeps to his words SriLanka SriLankaProtests,POSITIVE,0.9841374158859253
479,479,2022-07-15 00:43:32+00:00,DulakshanS,Today might be the last episode of this ongoing drama... Let's hope for the best! Perfect way to kick-off the weekend 😂 #GotaGoHome #lka,Today might be the last episode of this ongoing drama Let s hope for the best Perfect way to kick off the weekend GotaGoHome lka,NEGATIVE,0.9954959154129028
480,480,2022-07-15 00:32:25+00:00,VMahabandara,"Mahinda and his three brats.. framed his own sibling, for the corruptions he committed. And he’s out scope from all the revolutionaries. This is a perfect crime #GotaGoHome #the_perfect_crime",Mahinda and his three brats framed his own sibling for the corruptions he committed And he s out scope from all the revolutionaries This is a perfect crime GotaGoHome the_perfect_crime,NEGATIVE,0.5021772384643555
481,481,2022-07-15 00:07:25+00:00,billysgoatie,"ok fuck this we don’t want rajapaksa in singapore, as a singaporean it is insulting that he gets to enter while sri lankan migrant workers are given low wages compared to how much he has, it is known that he appointed his brother as prime minister #SriLanka #SriLankaCrisis",ok fuck this we don t want rajapaksa in singapore as a singaporean it is insulting that he gets to enter while sri lankan migrant workers are given low wages compared to how much he has it is known that he appointed his brother as prime minister SriLanka SriLankaCrisis,NEGATIVE,0.9970676302909851
